company,company_label,product_line,country_scope,source_file,source_descriptor,month,quarter,export_value_usd,export_value_krw,export_weight_kg,domestic_company_count,foreign_counterparty_count
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1999-09","1999-Q3","135821","160795245","48037","12",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1999-10","1999-Q4","140712","167862676","42107","12",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1999-11","1999-Q4","185057","217086989","49103","18",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1999-12","1999-Q4","229851","261167897","101692","21",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-01","1998-Q1","141068","220323265","66027","8",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-02","1998-Q1","29315","45115030","8748","5",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-03","1998-Q1","73572","110009257","28795","12",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-04","1998-Q2","262051","358755027","104273","10",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-05","1998-Q2","4500","6083639","3596","6",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-06","1998-Q2","98879","135818739","48696","8",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-07","1998-Q3","3703","4919138","4027","7",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-08","1998-Q3","120016","154328190","45257","12",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-09","1998-Q3","81098","110040596","38713","9",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-10","1998-Q4","40224","52796687","21424","7",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-11","1998-Q4","97979","126116058","34814","10",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1998-12","1998-Q4","88703","106084750","41822","14",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-01","1997-Q1","70146","59488832","10918","5",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-02","1997-Q1","102638","88378641","30071","10",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-03","1997-Q1","124040","108082799","44048","10",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-04","1997-Q2","158244","140855016","64806","7",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-05","1997-Q2","88135","78342132","22623","8",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-06","1997-Q2","51605","45796783","14355","5",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-07","1997-Q3","148229","131438906","64541","12",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-08","1997-Q3","69993","62373248","25072","7",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-09","1997-Q3","57464","51708858","17073",,
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-10","1997-Q4","110843","100911940","40044","9",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-11","1997-Q4","186197","178413134","55690","11",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1997-12","1997-Q4","62616","93836352","30959","5",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-01","1996-Q1","118201","92385654","38164","13",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-02","1996-Q1","119579","92936326","43353","13",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-03","1996-Q1","91511","71136044","30407","9",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-04","1996-Q2","34407","26808583","7399","5",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-05","1996-Q2","76686","59505328","20550","11",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-06","1996-Q2","123556","98126753","46478","9",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-07","1996-Q3","81379","65875292","23807","10",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-08","1996-Q3","332020","269506551","114733","8",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-09","1996-Q3","140672","115309125","50132","12",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-10","1996-Q4","22372","18442983","7282","7",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-11","1996-Q4","128702","106159518","47534","11",
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","1996-12","1996-Q4","123299","102570841","31537","7",
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2026-01","2026-Q1","3505554","5106121085","1378093.37",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2026-02","2026-Q1","2137346","3092561400","824983.72",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2026-03","2026-Q1","2558193","3763401178","929951.8",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2026-04","2026-Q2","4661816","6951315449","1306079.96",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2026-05","2026-Q2","2210127","3257102270","627572.678",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-01","2025-Q1","2915039","4264691967","1076719.82",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-02","2025-Q1","2612936","3778669094","1202904.99",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-03","2025-Q1","3347789","4860018918","1054277.85",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-04","2025-Q2","4595883","6656864796","1380341.52",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-05","2025-Q2","5331412","7501316300","1505722.56",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-06","2025-Q2","3852973","5276824214","1342698.85",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-07","2025-Q3","4403356","6037321994","1630363.21",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-08","2025-Q3","3408595","4731738530","1241355.21",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-09","2025-Q3","4028284","5600072250","1361219.82",,
"samyang","삼양식품","sauce","cn","samyang_sauce_cn.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : CN, $/원]","2025-10","2025-Q4","4062784","5754874845","1479480.9",,
